customer,age,gender,merchant,zipMerchant,category,amount,fraud
2455036670,2,0,185975013,2,3,8.2,0
2409740988,5,0,11823072687,2,0,14.38,0
2576545848,6,0,185975013,2,3,26.73,0
2717773873,2,0,1348934600,2,0,28,0
21478081031,4,1,11823072687,2,0,4.81,0
224198147,5,0,11823072687,2,0,15.25,0
21806422891,2,0,11823072687,2,0,45.22,0
2591563666,4,0,11823072687,2,0,2.97,0
21014313887,5,1,1348934600,2,0,5.98,0
2848738212,4,0,11823072687,2,0,34.47,0
21992185297,3,1,11823072687,2,0,10.15,0
2956898918,2,1,1348934600,2,0,27.57,0
21467832188,3,0,11823072687,2,0,37.68,0
2443009341,2,1,1692898500,2,1,114.84,0
2443009341,2,1,150039827,2,1,62.58,0
2899638721,2,1,11823072687,2,0,12.13,0
2597122637,4,0,185975013,2,3,36.71,0
22039473569,2,0,11823072687,2,0,9.39,0
2324333692,4,1,11823072687,2,0,7.26,0
2701909142,3,1,11823072687,2,0,58.31,0
2539791425,4,1,1348934600,2,0,43.84,0
2662015024,3,0,1348934600,2,0,4.84,0
21004300450,4,0,11823072687,2,0,50.89,0
271938921,2,0,11823072687,2,0,41.68,0
268881864,2,0,1348934600,2,0,17.5,0
2292682242,3,0,11823072687,2,0,12.43,0
2800379810,2,1,1348934600,2,0,27.16,0
21882101149,4,0,1349281107,2,10,53.15,0
21882101149,4,0,11600850729,2,10,1.46,0
21251749294,3,1,11053599405,2,1,95.16,0
21251749294,3,1,11913465890,2,1,229.75,0
21846578588,3,0,1348934600,2,0,40.29,0
21735726583,5,0,11823072687,2,0,32.05,0
2228319796,2,1,11823072687,2,0,49.69,0
2339181872,4,1,11823072687,2,0,20.36,0
21013313546,2,1,11823072687,2,0,43.71,0
21396720108,1,0,1348934600,2,0,28.78,0
21374336520,2,0,1840466850,2,6,60.82,0
2913863966,6,0,11823072687,2,0,18.95,0
2234264885,3,1,11823072687,2,0,34.41,0
21954706477,3,1,185975013,2,3,40.21,0
2218446443,2,0,11823072687,2,0,38.97,0
21097812196,6,0,1840466850,2,6,50.32,0
21097812196,6,0,11416436880,2,6,111.23,0
22046826424,2,1,11823072687,2,0,28.7,0
21136859577,3,0,11823072687,2,0,33.76,0
2269960003,1,0,1348934600,2,0,36.27,0
2332229910,4,1,185975013,2,3,28.59,0
21375103798,3,1,1348934600,2,0,32.11,0
21386324281,2,0,185975013,2,3,5.56,0
2344248234,2,0,1348934600,2,0,2.6,0
21334045764,3,1,11823072687,2,0,5.07,0
21078596280,6,1,11823072687,2,0,63.22,0
21918935856,4,0,1348934600,2,0,40.25,0
21918935856,4,0,11823072687,2,0,9.61,0
21797237747,3,0,11823072687,2,0,45.37,0
2159913055,3,1,11823072687,2,0,26.58,0
22022102158,6,1,1348934600,2,0,17.74,0
2189036899,0,1,11823072687,2,0,42.09,0
22117244434,3,1,1348934600,2,0,38.16,0
2481773197,4,1,11649169323,2,7,66.15,0
253785803,3,0,11053599405,2,1,145.26,0
253785803,3,0,11913465890,2,1,115.92,0
21978250683,3,1,11823072687,2,0,35.79,0
2582688427,5,0,11823072687,2,0,57.89,0
21043944424,2,0,11823072687,2,0,4.14,0
21440310601,5,1,11823072687,2,0,19.92,0
21379018843,5,0,11823072687,2,0,1.71,0
21284327050,2,0,1348934600,2,0,31.86,0
21056476734,2,0,11823072687,2,0,35.85,0
2253956131,6,0,11823072687,2,0,23.15,0
2848308923,3,0,1348934600,2,0,29.23,0
2476313806,5,1,1348934600,2,0,80.17,0
2966602067,4,0,11823072687,2,0,33.84,0
2260437492,3,1,11823072687,2,0,8.92,0
21229674572,2,0,11823072687,2,0,39.08,0
21304621872,2,1,11823072687,2,0,30.03,0
2473451132,2,1,1348934600,2,0,8.1,0
2521087514,4,1,11823072687,2,0,33.51,0
21273110804,4,0,11823072687,2,0,6.89,0
21234470601,5,0,1348934600,2,0,59.71,0
2748216113,4,1,185975013,2,3,33.31,0
2324498528,5,1,1348934600,2,0,13.41,0
2324498528,5,1,11823072687,2,0,6.82,0
2904725981,1,1,1480139044,2,1,159.5,0
2904725981,1,1,1692898500,2,1,65.33,0
2904725981,1,1,150039827,2,1,130.28,0
21215446912,2,1,11823072687,2,0,24.54,0
2755000520,2,1,185975013,2,3,47.03,0
2776775180,2,1,11823072687,2,0,35.69,0
2947010068,4,1,185975013,2,3,62.42,0
22056015074,3,0,11823072687,2,0,7.27,0
2775101977,3,0,1348934600,2,0,3.95,0
2389281305,1,1,11823072687,2,0,8.4,0
2123623130,2,1,1348934600,2,0,22.2,0
2757503768,5,0,1348934600,2,0,3.65,0
21952937534,4,1,11823072687,2,0,47.16,0
21528848756,2,0,1348934600,2,0,10.6,0
21275741147,3,1,11823072687,2,0,7.17,0
2719205737,3,1,11823072687,2,0,21.17,0
2608547225,2,1,11823072687,2,0,49.16,0
21153943594,2,0,11823072687,2,0,16.35,0
2782199851,2,1,11823072687,2,0,9.32,0
2712367267,5,1,11823072687,2,0,60.23,0
2877773949,3,0,11823072687,2,0,49.91,0
21621026927,3,1,11823072687,2,0,33.71,0
21629621972,4,0,1348934600,2,0,28.58,0
2907665937,2,1,11823072687,2,0,27.02,0
2815186263,2,0,11823072687,2,0,16.6,0
21740004679,3,1,11823072687,2,0,2.2,0
21029994689,3,0,11823072687,2,0,32.25,0
22014169866,4,1,185975013,2,3,15.84,0
2941369654,2,0,185975013,2,3,36.72,0
21362652272,4,1,11823072687,2,0,29.58,0
21108226372,2,0,11823072687,2,0,35.24,0
21043282651,2,1,11823072687,2,0,13.23,0
21837295173,2,0,1348934600,2,0,52.72,0
21940215857,5,0,11823072687,2,0,49.35,0
21505467955,3,1,11823072687,2,0,15.24,0
21765886577,4,1,11823072687,2,0,27.7,0
21688560702,2,1,1348934600,2,0,27.74,0
2671524709,5,1,1349281107,2,10,13.08,0
2458379262,5,1,11823072687,2,0,17.74,0
281568098,2,1,11823072687,2,0,29.74,0
2285545076,2,1,185975013,2,3,31.8,0
21621267054,2,1,11823072687,2,0,40.91,0
21079254393,1,1,185975013,2,3,22.04,0
2689850593,3,0,1349281107,2,10,24.45,0
2689850593,3,0,11600850729,2,10,3.66,0
21963617384,2,1,11823072687,2,0,17.9,0
21098012335,3,0,1348934600,2,0,2.98,0
2843090653,4,1,11823072687,2,0,6.32,0
2451189693,6,1,11823072687,2,0,17.73,0
21564253251,2,1,11823072687,2,0,9.47,0
2416536713,2,1,11823072687,2,0,29.39,0
21943108967,6,1,1348934600,2,0,1.25,0
21832119955,4,1,1348934600,2,0,14.91,0
21221114448,1,1,11053599405,2,1,89.88,0
21221114448,1,1,11913465890,2,1,48.61,0
21081944543,4,1,11053599405,2,1,35.34,0
21081944543,4,1,11913465890,2,1,149.49,0
2620542168,2,0,1348934600,2,0,33.62,0
21502804084,2,1,11823072687,2,0,41.71,0
22059136665,2,0,11823072687,2,0,25.3,0
22079453894,3,1,1547558035,2,10,22.27,0
21802570035,4,1,1348934600,2,0,6.28,0
21375512856,5,0,11823072687,2,0,35.77,0
2656851338,2,1,185975013,2,3,5.07,0
21275053057,1,1,11823072687,2,0,28.97,0
2235397460,2,0,11823072687,2,0,41.09,0
2576545848,6,0,11823072687,2,0,13.86,0
21417312384,2,0,11946091778,2,8,22.14,0
22137070408,5,0,11823072687,2,0,13.54,0
2643323409,2,0,11823072687,2,0,4.01,0
2220694569,3,0,1348934600,2,0,46.16,0
21432825682,3,0,11823072687,2,0,21.06,0
2117577408,6,0,1348934600,2,0,24.82,0
21548142512,4,1,11053599405,2,1,68.95,0
21548142512,4,1,11913465890,2,1,58.16,0
2261466841,6,0,1348934600,2,0,38.39,0
2900235765,2,1,11823072687,2,0,31.91,0
21644291222,2,1,11823072687,2,0,42.01,0
21129737137,6,0,11823072687,2,0,28.75,0
21648056680,2,1,11823072687,2,0,2.84,0
2913863966,6,0,11823072687,2,0,47.1,0
21090046399,2,0,11823072687,2,0,23.92,0
2478715873,5,1,1348934600,2,0,27.73,0
2707234445,2,0,11823072687,2,0,17.03,0
21717543260,3,0,11823072687,2,0,25.81,0
2696806398,2,1,1348934600,2,0,5.27,0
21838494462,2,1,11823072687,2,0,41.07,0
243130617,2,0,11823072687,2,0,1.99,0
21962882634,1,0,11823072687,2,0,68.68,0
21980127627,2,1,1348934600,2,0,51.75,0
22108669396,5,0,11823072687,2,0,39.93,0
239858251,5,1,1348934600,2,0,1.3,0
2893276958,2,0,11823072687,2,0,1.66,0
21503504810,1,1,11053599405,2,1,131.9,0
21503504810,1,1,11913465890,2,1,157.88,0
2707326919,2,0,11823072687,2,0,7.38,0
21658315324,4,0,11823072687,2,0,4.66,0
21977780197,1,1,1348934600,2,0,35.36,0
235785606,2,1,1348934600,2,0,40.62,0
2795132749,5,1,11823072687,2,0,37.46,0
21523854098,4,0,11823072687,2,0,9.8,0
21730375460,2,1,1840466850,2,6,1.21,0
21213002113,1,1,11823072687,2,0,55.58,0
2965421722,1,1,11823072687,2,0,35.29,0
2365096731,3,0,185975013,2,3,53.08,0
21656946498,2,1,11823072687,2,0,68.51,0
2125143024,5,0,11823072687,2,0,6.21,0
2969635352,2,1,11823072687,2,0,13.5,0
21690793519,2,1,11823072687,2,0,22.83,0
2487243829,3,0,11823072687,2,0,52.56,0
21545573016,2,1,1348934600,2,0,44.45,0
22100466386,2,1,11823072687,2,0,43.54,0
21256072323,2,0,11823072687,2,0,15.57,0
21591152121,3,0,1348934600,2,0,2.38,0
274457300,1,1,11823072687,2,0,7.17,0
21739998964,2,1,11823072687,2,0,25.8,0
21073155388,2,0,185975013,2,3,57.69,0
2662836745,3,0,1348934600,2,0,7.56,0
21555447628,2,1,11823072687,2,0,43.55,0
21303935849,2,0,1348934600,2,0,8.2,0
2236847402,3,0,11823072687,2,0,17.06,0
2790600178,6,0,1348934600,2,0,2.42,0
21767734624,3,1,11823072687,2,0,26.08,0
2672742304,4,0,11823072687,2,0,0.6,0
2856303631,4,0,11823072687,2,0,24.04,0
2576597517,3,1,1348934600,2,0,57.6,0
21149495561,5,1,11823072687,2,0,20.96,0
2380082625,4,1,11823072687,2,0,1.38,0
2886993530,3,0,11823072687,2,0,22.42,0
21461774305,3,1,11823072687,2,0,20.36,0
21209651258,2,0,11823072687,2,0,28.18,0
21778512686,1,0,1348934600,2,0,26.67,0
21288983259,3,1,11823072687,2,0,14.37,0
2819388154,6,0,11823072687,2,0,36.55,0
21141582476,2,1,11823072687,2,0,37.86,0
2464042268,6,1,11823072687,2,0,25.23,0
21771632349,4,0,11823072687,2,0,23.49,0
21095604325,1,1,11823072687,2,0,28.97,0
21293579037,2,1,11823072687,2,0,35.3,0
21952109278,1,0,11823072687,2,0,0.25,0
21236489588,2,1,11823072687,2,0,53.08,0
2793132240,4,1,1348934600,2,0,18.19,0
228023491,4,1,11823072687,2,0,35.05,0
22044438336,2,0,1348934600,2,0,19.49,0
21870926183,4,0,11823072687,2,0,18.9,0
2344259725,3,0,11823072687,2,0,11.37,0
21993791093,5,0,1348934600,2,0,22.1,0
285388733,3,1,11823072687,2,0,45.81,0
21574217480,1,1,11823072687,2,0,29.23,0
21073865173,4,1,1348934600,2,0,41.35,0
21881279773,4,1,11823072687,2,0,25.26,0
2395508885,4,0,11823072687,2,0,30.16,0
21331907286,2,0,11823072687,2,0,32.17,0
2259158925,5,1,145060432,2,4,100.66,0
21204046804,5,1,1348934600,2,0,31.12,0
21914582232,2,0,1348934600,2,0,2.09,0
2107125195,1,0,11823072687,2,0,6.87,0
21078596280,6,1,11823072687,2,0,23.96,0
2272748313,4,0,11823072687,2,0,13.7,0
2612581943,3,1,1348934600,2,0,16.78,0
21362863442,2,1,1348934600,2,0,1.12,0
2169255115,5,0,1348934600,2,0,15.19,0
22014438912,1,1,185975013,2,3,7.54,0
21294166760,3,0,11823072687,2,0,16.51,0
21104967901,4,1,185975013,2,3,46.68,0
2380564257,3,1,11823072687,2,0,18.66,0
2477542874,2,1,11823072687,2,0,51.62,0
21849046345,4,1,1348934600,2,0,14.7,0
2206074131,5,1,11823072687,2,0,70.91,0
2426128777,3,1,11823072687,2,0,24.38,0
22005671734,2,1,11823072687,2,0,42.71,0
2262404738,1,1,11823072687,2,0,55.23,0
21355090926,3,1,11823072687,2,0,42.79,0
21791347994,3,0,1348934600,2,0,27.86,0
2180936571,2,0,1348934600,2,0,21.8,0
21855338494,4,0,11823072687,2,0,37.62,0
2963460752,3,0,11823072687,2,0,8.02,0
21035666255,2,0,185975013,2,3,22.97,0
2529135239,3,0,1855959430,2,9,17.97,0
2437189630,4,1,11823072687,2,0,7.59,0
21825783439,3,1,11823072687,2,0,22.59,0
22028528769,5,0,1348934600,2,0,53.58,0
21632035340,6,0,1348934600,2,0,38.37,0
2998690782,2,0,1348934600,2,0,41.72,0
2910969605,1,1,11823072687,2,0,34.52,0
2109617474,2,1,11823072687,2,0,29.63,0
21963238862,2,1,1348934600,2,0,42.78,0
22080088206,5,1,1348934600,2,0,18.71,0
223049140,5,1,1349281107,2,10,75.59,0
2446179646,5,1,185975013,2,3,20.44,0
2107438779,4,0,11823072687,2,0,33.15,0
21489836575,2,1,1348934600,2,0,6.76,0
21489836575,2,1,11823072687,2,0,40.68,0
21798103026,4,1,11823072687,2,0,20.55,0
22063978670,2,0,11946091778,2,8,91.38,0
2386205251,2,1,1151143676,2,5,26.77,0
21871220408,2,0,1348934600,2,0,29.84,0
22070935783,1,1,11823072687,2,0,25.38,0
21908932714,2,1,11823072687,2,0,42.53,0
21777432937,3,1,1349281107,2,10,93.17,0
21956908177,2,0,1348934600,2,0,24.63,0
2632643861,2,1,11823072687,2,0,24.52,0
2956794113,3,1,11823072687,2,0,53.81,0
21501156188,5,1,11823072687,2,0,62.61,0
273919470,3,1,11823072687,2,0,54.24,0
2297347471,4,0,11823072687,2,0,33.82,0
2718801730,2,0,185975013,2,3,27.53,0
21564693206,4,1,1348934600,2,0,26.63,0
21452020181,5,0,11823072687,2,0,29.78,0
21046896257,4,0,1348934600,2,0,18.16,0
22005297705,3,0,185975013,2,3,17.21,0
21258454385,5,0,11823072687,2,0,25.3,0
21203244235,3,1,1348934600,2,0,14.5,0
22070292195,2,1,185975013,2,3,53.89,0
2579648989,3,1,185975013,2,3,8.44,0
22144562698,1,1,11823072687,2,0,11.6,0
21158752013,2,1,11842530320,2,6,105.54,0
2769941724,5,1,1348934600,2,0,24.82,0
2785603838,5,0,11823072687,2,0,20.11,0
2747590731,3,1,1348934600,2,0,28.57,0
21381700589,4,0,1348934600,2,0,45.11,0
21359606474,3,1,11823072687,2,0,5.78,0
2208151769,1,0,11053599405,2,1,35.81,0
2208151769,1,0,11913465890,2,1,42.98,0
2521087514,4,1,11823072687,2,0,14.83,0
2545527660,1,1,11823072687,2,0,35.32,0
21825950751,4,1,185975013,2,3,46.54,0
21045324088,2,1,11823072687,2,0,51.14,0
2944367934,4,1,1348934600,2,0,39.28,0
2993553940,2,0,185975013,2,3,18.79,0
21370556911,1,0,11823072687,2,0,46.59,0
21738944491,2,0,11823072687,2,0,18.37,0
21718974481,4,0,11823072687,2,0,65.97,0
2897057254,2,1,11823072687,2,0,37.56,0
210105795,4,0,11053599405,2,1,13.38,0
210105795,4,0,11913465890,2,1,42.55,0
2823379702,5,0,11823072687,2,0,18.37,0
2121798652,3,1,11823072687,2,0,28.64,0
21575099263,2,0,11823072687,2,0,26.66,0
22120153320,2,1,1348934600,2,0,3.33,0
21232523772,1,0,11823072687,2,0,17.53,0
21091966081,3,1,11823072687,2,0,54.33,0
2324333692,4,1,11823072687,2,0,7.78,0
21020355960,2,1,11823072687,2,0,31.11,0
21869757503,5,1,11823072687,2,0,32.88,0
2682529129,3,1,11823072687,2,0,5.19,0
247809392,3,0,11823072687,2,0,49.79,0
21543709139,5,0,11823072687,2,0,52.8,0
21156808163,3,0,11823072687,2,0,45.97,0
21648543319,3,1,1348934600,2,0,45.49,0
2636259913,1,0,11823072687,2,0,24.76,0
2914000857,7,2,11823072687,2,0,3.69,0
21101213728,2,0,11823072687,2,0,2.71,0
21196915447,2,0,1348934600,2,0,11.47,0
2304677660,4,1,11823072687,2,0,74.19,0
2995844287,5,1,11823072687,2,0,3.32,0
21715139,4,0,1348934600,2,0,25.16,0
21067734462,3,1,11823072687,2,0,1.81,0
21842441894,3,0,11313686961,2,12,43.17,0
21495486273,5,0,11823072687,2,0,48,0
2574062699,2,0,1348934600,2,0,8.6,0
22109595609,6,0,11823072687,2,0,17.9,0
21010936270,3,0,11823072687,2,0,12.83,0
2461669469,6,1,1840466850,2,6,124.21,0
2639532055,4,1,1151143676,2,5,32.76,0
22093963973,2,0,1348934600,2,0,61.79,0
21947369699,5,1,11823072687,2,0,20.96,0
2281474709,5,1,1855959430,2,9,88.74,0
21840158336,2,1,11823072687,2,0,22.05,0
21491844959,1,1,11823072687,2,0,12.08,0
21514973352,2,1,11823072687,2,0,39.18,0
2250546729,4,0,11823072687,2,0,36.17,0
21465698425,2,0,185975013,2,3,0.85,0
21191069340,4,1,1348934600,2,0,33.19,0
21018388493,2,0,11823072687,2,0,51.83,0
21705346216,3,0,1348934600,2,0,49.53,0
21546864044,1,0,1348934600,2,0,16.4,0
21642374729,5,1,1348934600,2,0,20.88,0
21642374729,5,1,11823072687,2,0,16.65,0
21127607634,3,0,11823072687,2,0,14.11,0
2133401060,1,1,11823072687,2,0,18.95,0
2798889135,3,0,1348934600,2,0,28.72,0
2138445718,3,0,185975013,2,3,45.82,0
21337923906,3,1,11823072687,2,0,24.63,0
2744245203,2,0,11823072687,2,0,5.88,0
21293338142,4,1,11823072687,2,0,11.98,0
21214828746,2,1,1348934600,2,0,35.45,0
2435572486,1,1,11823072687,2,0,59.38,0
21129111658,5,1,1348934600,2,0,41.99,0
21129111658,5,1,11823072687,2,0,22.6,0
2655150548,1,1,11823072687,2,0,20.09,0
21615671416,6,1,11823072687,2,0,11.85,0
2510046708,6,1,11823072687,2,0,15.21,0
2322786133,1,0,1348934600,2,0,27.55,0
21602648292,4,1,1348934600,2,0,26.1,0
21602759549,2,1,11823072687,2,0,49.05,0
21775611696,1,1,11823072687,2,0,57.58,0
2252172114,2,0,11823072687,2,0,0.33,0
2170769685,4,0,11823072687,2,0,40.46,0
21060018471,4,1,1855959430,2,9,38.74,0
21434797923,3,0,11823072687,2,0,28.55,0
2480975116,2,0,185975013,2,3,11.35,0
21992960127,3,1,11823072687,2,0,11.46,0
21100337763,2,1,11823072687,2,0,24.93,0
21686676187,1,1,11823072687,2,0,37.31,0
21803181641,2,0,11823072687,2,0,58.54,0
21334227305,1,1,11823072687,2,0,26.81,0
21714385979,3,0,11823072687,2,0,24.87,0
2480961011,3,0,11823072687,2,0,45.86,0
2117112395,3,1,11823072687,2,0,29.05,0
21242334684,2,0,11823072687,2,0,43.07,0
2923875417,5,1,1151143676,2,5,89.21,0
21187702596,3,0,11823072687,2,0,19.42,0
21253760419,2,1,11823072687,2,0,26.65,0
21966686053,4,1,11823072687,2,0,6.45,0
21638268213,3,0,11823072687,2,0,31.89,0
2616472041,2,0,11823072687,2,0,21.8,0
21973818754,2,1,11823072687,2,0,39.16,0
21156188729,2,1,1348934600,2,0,22.9,0
21728997564,5,1,1348934600,2,0,33.93,0
2488606576,2,1,11823072687,2,0,20.77,0
2217572786,3,0,1348934600,2,0,35.28,0
2525850964,2,1,1348934600,2,0,35.66,0
22007253908,2,0,11823072687,2,0,42.03,0
2966214713,3,0,1348934600,2,0,60.69,0
21256908044,3,1,11823072687,2,0,5.5,0
2574852748,4,1,1348934600,2,0,58.03,0
21628244008,2,0,11535107174,2,8,53.4,0
21628244008,2,0,11198415165,2,8,25.79,0
2696052681,2,1,185975013,2,3,57.3,0
211453786,3,0,11823072687,2,0,73.22,0
2606518659,2,1,11053599405,2,1,34.24,0
2447271561,3,0,11053599405,2,1,126.22,0
2447271561,3,0,11913465890,2,1,76.76,0
21582366224,5,0,11823072687,2,0,24.36,0
21944210063,3,0,11823072687,2,0,29.67,0
21229674572,2,0,11823072687,2,0,0.92,0
22085650948,2,1,11823072687,2,0,22.47,0
2319933645,3,1,11823072687,2,0,23.04,0
2402758720,3,1,1480139044,2,1,319.28,0
21933962406,2,1,11823072687,2,0,10.32,0
2350348759,2,1,11823072687,2,0,6.54,0
22140112247,2,0,1348934600,2,0,24.93,0
2268823556,3,1,1855959430,2,9,60.64,0
21876476635,2,0,11823072687,2,0,34.73,0
248179336,1,1,11823072687,2,0,21.98,0
2698318224,2,1,11823072687,2,0,30.8,0
21902837467,4,0,11823072687,2,0,5.18,0
2369405043,4,0,1348934600,2,0,23.62,0
292282564,3,1,11823072687,2,0,24.41,0
2607062277,3,0,1348934600,2,0,39.22,0
2333991833,2,0,11823072687,2,0,37.69,0
2205797331,4,1,1348934600,2,0,23.84,0
2126488680,4,0,11823072687,2,0,20.03,0
2230488939,3,0,11823072687,2,0,47.17,0
21612798177,3,1,11823072687,2,0,43.11,0
2479535332,5,1,11823072687,2,0,44.3,0
21166683343,2,1,11823072687,2,0,13.43,0
2379301962,3,1,11823072687,2,0,11.09,0
21440340988,5,1,11823072687,2,0,21.29,0
2938819633,1,0,11823072687,2,0,28.09,0
22076671849,4,1,1348934600,2,0,22.4,0
21600873622,4,1,1840466850,2,6,56.17,0
22018553540,4,1,11823072687,2,0,34.85,0
2582688427,5,0,11823072687,2,0,27.65,0
2592765908,2,1,1348934600,2,0,22.95,0
2388262831,2,1,11053599405,2,1,14.32,0
2388262831,2,1,11913465890,2,1,70.85,0
21903765775,3,0,11823072687,2,0,45.81,0
22121874810,4,1,11823072687,2,0,60.88,0
21523732855,2,1,11823072687,2,0,38.53,0
2791033780,6,1,11823072687,2,0,22.92,0
2277079859,3,0,11823072687,2,0,47.54,0
22084566155,2,1,11823072687,2,0,33.96,0
2755108533,4,1,11823072687,2,0,18.56,0
2787259637,1,1,11823072687,2,0,42.49,0
21193034305,4,1,1348934600,2,0,15.46,0
21156885344,4,0,11823072687,2,0,8.05,0
21789457872,2,1,11823072687,2,0,4.99,0
21869142879,5,1,11823072687,2,0,5.47,0
21963249369,4,1,11823072687,2,0,49.29,0
21087227796,2,0,11823072687,2,0,22.59,0
2353502635,2,1,11823072687,2,0,14.71,0
2299734038,5,1,11823072687,2,0,28.3,0
21180570487,6,1,11823072687,2,0,10.22,0
2711451919,6,1,1348934600,2,0,13.3,0
21125132707,3,1,11823072687,2,0,38.49,0
2417650106,3,0,11823072687,2,0,31.17,0
2897612698,4,0,1348934600,2,0,9.6,0
21201848792,2,1,11823072687,2,0,4.74,0
21014783484,1,1,1348934600,2,0,14.34,0
21589138432,4,0,11823072687,2,0,22.77,0
22140473917,3,1,11823072687,2,0,4.32,0
2492776916,2,0,11823072687,2,0,44.85,0
2256310721,2,1,1348934600,2,0,18.87,0
2761606185,2,0,1980657600,2,7,77.48,0
2137688853,4,0,1348934600,2,0,3.13,0
21496962993,5,1,11823072687,2,0,44.09,0
2306641104,3,1,11823072687,2,0,10.81,0
2194859196,2,1,11823072687,2,0,12.09,0
22089485741,3,0,11823072687,2,0,18.05,0
21095087737,3,1,1348934600,2,0,38.24,0
21171394321,4,0,11823072687,2,0,21.27,0
21373640509,2,0,11823072687,2,0,44.78,0
21631930247,3,0,11823072687,2,0,11.11,0
21572595935,3,0,11823072687,2,0,4.86,0
21360265061,2,1,1348934600,2,0,7.1,0
21233405214,5,1,1348934600,2,0,35.9,0
2936435497,4,0,11823072687,2,0,3.28,0
21944646841,1,1,11823072687,2,0,6.68,0
2570277915,2,1,1348934600,2,0,4.39,0
2377517197,3,1,1840466850,2,6,179.38,0
21304621872,2,1,11823072687,2,0,11.98,0
21760986787,2,0,11823072687,2,0,66.84,0
22123693067,1,1,11823072687,2,0,6.9,0
2563214866,6,1,11823072687,2,0,32.35,0
21816813783,5,1,11823072687,2,0,30.29,0
2311783581,3,0,11823072687,2,0,5.42,0
2628112283,3,0,11823072687,2,0,25.38,0
2359668643,2,0,11823072687,2,0,26.61,0
2881073190,2,1,11823072687,2,0,15.47,0
21350082938,3,0,11823072687,2,0,9.4,0
21149893807,1,1,11823072687,2,0,39.95,0
21453917071,5,1,11823072687,2,0,43.28,0
22027631548,2,1,11823072687,2,0,4.41,0
21897705669,2,0,11823072687,2,0,21.05,0
2620551378,2,1,1348934600,2,0,22.44,0
21612487865,3,0,11823072687,2,0,27.04,0
21530262146,2,0,1348934600,2,0,45,0
2486343841,3,0,185975013,2,3,68.28,0
21897689911,3,0,11823072687,2,0,12.04,0
21124718683,0,0,11842530320,2,6,18.94,0
21341159565,2,1,1348934600,2,0,51.73,0
21744858817,6,0,1348934600,2,0,92.55,0
21292770722,4,1,11823072687,2,0,71.94,0
21916796804,4,1,1348934600,2,0,21.15,0
2268949400,4,0,11823072687,2,0,36.72,0
22017140130,4,0,1348934600,2,0,19.1,0
21739071229,4,1,185975013,2,3,8.36,0
22030175121,1,1,185975013,2,3,81.16,0
2707755349,4,0,11823072687,2,0,9.75,0
21592279480,2,0,185975013,2,3,16.66,0
21492110515,2,1,11823072687,2,0,8.33,0
2808326652,7,2,11053599405,2,1,148.39,0
2808326652,7,2,11913465890,2,1,204.52,0
2573965612,4,1,185975013,2,3,11.84,0
21698085181,2,0,11823072687,2,0,29.27,0
2574289698,3,0,11823072687,2,0,14.26,0
215485686,6,1,1348934600,2,0,35.56,0
21825851538,4,1,11823072687,2,0,13.24,0
21133386558,2,0,11400236507,2,11,290.19,0
2655866157,5,0,1348934600,2,0,19.05,0
2507185945,2,1,11823072687,2,0,40.27,0
21821035128,4,0,11823072687,2,0,28.56,0
2144783459,3,0,11823072687,2,0,31.17,0
21123042802,5,0,11823072687,2,0,15.55,0
21565570610,3,1,11823072687,2,0,41.03,0
2446298173,4,1,11823072687,2,0,5.69,0
21038277619,6,0,11823072687,2,0,38.3,0
21495681901,1,1,1348934600,2,0,15.04,0
2297432139,2,1,11823072687,2,0,41.39,0
2760368405,3,0,1348934600,2,0,42.01,0
22094478222,4,1,1348934600,2,0,45.02,0
2299858046,2,1,11823072687,2,0,17.89,0
22079384186,2,1,11823072687,2,0,17.3,0
2855942730,3,1,11872033263,2,11,114.93,0
21710387865,6,0,11352454843,2,4,212.25,0
21259389151,3,1,1348934600,2,0,32.56,0
21037622786,3,1,1348934600,2,0,33.94,0
21663641926,6,1,11823072687,2,0,17.73,0
2759264122,1,0,1348934600,2,0,20.03,0
21174735331,3,1,1348934600,2,0,10.8,0
22115344024,3,0,11823072687,2,0,14.34,0
21551572984,3,0,11823072687,2,0,10.67,0
21718318682,1,1,11823072687,2,0,35.91,0
21799527037,2,0,1348934600,2,0,27.86,0
21133298590,3,0,11823072687,2,0,30.29,0
21129461636,1,0,1348934600,2,0,9.69,0
21800696439,5,0,11823072687,2,0,6.72,0
259149030,3,1,1348934600,2,0,49.68,0
2861479162,3,1,11823072687,2,0,27.16,0
21256073744,3,0,11823072687,2,0,32.49,0
21554849332,5,1,11823072687,2,0,42.49,0
2138375181,5,1,11823072687,2,0,73.44,0
2975211427,2,0,11823072687,2,0,40.34,0
2606355103,4,1,11823072687,2,0,49.48,0
2529768403,6,1,11823072687,2,0,2.31,0
2168710517,4,1,11823072687,2,0,29.45,0
21646298550,2,1,1348934600,2,0,39.76,0
22086664398,2,1,11823072687,2,0,48.89,0
2412473162,1,0,1348934600,2,0,65.6,0
21750373007,3,1,11823072687,2,0,26.34,0
21721990514,5,0,1348934600,2,0,23.75,0
2599960999,3,1,11823072687,2,0,40.79,0
2227554892,1,1,1348934600,2,0,10.51,0
21017469037,2,0,1348934600,2,0,62.88,0
22046797625,2,0,11823072687,2,0,36.49,0
21557689947,1,1,185975013,2,3,55.87,0
21692967183,3,1,1348934600,2,0,41.69,0
21499363341,5,0,11823072687,2,0,55.59,0
2263788122,3,1,1348934600,2,0,44.84,0
